user_id,name,surname,email,birth_date,nationality,marital_status,sex,height,weight,phone,country,city,state,zip_code,latitude,longitude,job_title,salary,salary_currency,employment_status,company_name,company_size,years_experience,job_satisfaction,work_from_home_days,commute_time_minutes,vacation_days,start_date,education_level,field_of_study,university,graduation_year,student_debt,gpa,blood_type,has_insurance,is_smoker,last_medical_check,bmi,bmi_category,weekly_exercise_hours,alcohol_consumption,diet_type,sleep_hours,chronic_conditions,allergies,number_of_children,dependents,living_with_parents,household_size,spouse_employed,annual_household_income,credit_score,housing_cost,food_expenses,transportation_cost,debt_amount,savings,investment_portfolio_value,monthly_disposable_income,has_mortgage
1879,Xavion,Gil,xavion.gil63@outlook.com,1995-10-25,Malta,Single,Male,159,57,+356 7047 7603,Malta,Fontana,Il-Fontana,FNT,36.0375,14.2361,Architect,3981.0,USD,Full-time,Zaha Hadid Architects,Small (1-50),2,Satisfied,3,8,18,2024-07-10,Master,Architecture,ETH Zurich,2020.0,36658.66,3.95,AB+,Yes,No,2025-01-19,22.5,Normal,3,Low,Keto,7.6,None,None,1,1,No,2,Not Married,48598.53,623,1107.02,601.91,247.82,3794.94,20565.84,12088.12,2024.26,Yes
1880,Shani,Griffin,shani.griffin74@outlook.com,1975-05-02,Canada,Married,Female,184,113,+1 913-457-5415,Canada,Edmonton (Central Mistatim),Alberta,C9E 0O8,53.5848,-113.6224,Engineer,8388.0,USD,Contract,Stantec,Large (501-5000),26,Satisfied,3,63,34,2000-07-16,Technical,Engineering,Vocational School,1995.0,0.0,,A+,Yes,Yes,2025-10-01,33.4,Obese,3,Low,Keto,7.2,Diabetes,"Pollen, Food",3,3,No,5,Yes,181321.81,746,2915.94,1063.28,938.78,900.07,22549.66,57141.72,3470.0,Yes
1881,Fátima,Molina,fátima.molina67@gmail.com,1972-02-20,Malawi,Widowed,Female,174,101,+265 984 95 65 26,Malawi,Chiseka,Central Region,206117,-14.0196,33.6841,Artist,4896.0,USD,Full-time,Illumination Entertainment,Medium (51-500),32,Very Satisfied,5,47,32,1994-07-18,High School,Arts,Technical High School,1990.0,0.0,3.38,A-,Yes,Yes,2026-01-27,33.4,Obese,1,None,Omnivore,6.7,"Hypertension, Asthma",None,2,2,No,3,Not Married,61967.07,796,1439.91,589.12,291.27,461.77,25781.43,35792.13,2575.71,No
1882,Ali,Mccormick,ali.mccormick97@outlook.com,1991-03-24,Turkey,Separated,Female,197,61,+90 506 933 8947,Turkey,Dallarca,Adiyaman,02700,38.1,39.1,Scientist,6384.0,USD,Full-time,Institute for Bioengineering of Catalonia,Small (1-50),3,Very Satisfied,4,84,21,2023-07-11,PhD,Science,Imperial College,2019.0,26684.47,3.29,AB-,No,Yes,2025-01-06,15.7,Underweight,7,High,Omnivore,7.1,None,None,1,1,No,3,Yes,144292.1,626,2101.71,1148.81,696.34,10556.79,21858.65,62635.39,2437.14,No
1883,Jon,Marcos,jon.marcos38@outlook.com,2005-07-16,Malawi,Widowed,Male,163,114,+265 945 19 60 29,Malawi,Belele,Central Region,201304,-13.0,33.4167,Chef,1200.0,USD,Contract,Mugaritz,Small (1-50),0,Very Unsatisfied,0,77,16,2026-07-10,No degree,,,,0.0,,B-,Yes,No,2025-06-12,42.9,Obese,2,High,Omnivore,5.6,None,None,0,0,No,1,Not Married,13724.17,664,320.31,174.11,110.7,221.57,6522.36,19534.49,594.88,No
1884,Desamparados,Bravo,desamparados.bravo23@outlook.com,1966-11-23,Spain,Separated,Female,174,60,+34 643 794 996,Spain,Polopos,Andalucia,04114,37.0266,-2.0803,Doctor,11299.0,USD,Full-time,Johnson & Johnson,Enterprise (5000+),26,Very Satisfied,3,31,33,2000-07-16,PhD,Medicine,Caltech,1995.0,40607.51,3.74,O-,Yes,No,2025-09-28,19.8,Normal,11,High,Vegan,8.6,None,Dust,2,2,No,4,Yes,242961.02,688,3399.06,1232.33,686.1,8474.36,41079.71,121714.17,5981.5,Yes
1885,Elsa,Velázquez,elsa.velázquez64@outlook.com,1970-11-03,Chile,Widowed,Female,154,70,+56 9 1470 7120,Chile,Papudo,Región de Valparaíso,2070000,-32.5075,-71.4431,Developer,10126.0,USD,Contract,ServiceNow,Large (501-5000),31,Very Satisfied,3,0,33,1995-07-18,Master,Computer Science,MIT,1995.0,28832.86,3.41,AB-,Yes,No,2025-09-02,29.5,Overweight,1,Moderate,Mediterranean,7.1,Arthritis,None,3,3,No,4,Not Married,131008.5,635,2808.77,1759.03,901.42,8572.89,54124.62,48108.13,4656.78,Yes
1886,Jaqueline,Sáenz,jaqueline.sáenz92@yahoo.com,1981-07-16,Dominican Republic,Married,Male,170,90,+1 809 953 3736,Dominican Republic,Los Millones,Los Millones,10139,18.55,-69.8125,Farmer,3110.0,USD,Full-time,Finca Moncloa,Small (1-50),26,Satisfied,3,71,34,2000-07-16,High School,,Private High School,2000.0,0.0,3.2,AB-,Yes,No,2025-10-11,31.1,Obese,3,Moderate,Omnivore,6.8,Diabetes,Pollen,1,1,No,3,Yes,72908.02,807,1199.45,488.15,369.11,801.25,5316.73,5124.89,1053.29,Yes
1887,Laura,Vigil,laura.vigil90@gmail.com,2000-09-26,Costa Rica,Single,Female,198,97,+506 7879 9824,Costa Rica,Carrizal,Provincia de Alajuela,20103,10.0856,-84.1742,Scientist,5950.0,USD,Part-time,Institute for Bioengineering of Catalonia,Small (1-50),0,Satisfied,1,35,18,2026-07-10,PhD,Science,Princeton,2029.0,40488.37,3.3,AB-,Yes,No,2024-07-26,24.7,Normal,6,High,Mediterranean,8.4,None,Pollen,1,1,No,2,Not Married,74174.64,632,1479.34,855.19,553.2,2038.45,16859.2,50381.55,3062.27,No
1888,Mikel,Waller,mikel.waller32@gmail.com,1967-03-18,Canada,Separated,Male,166,118,+1 241-574-6767,Canada,Airdrie West,Alberta,D3V 7W4,51.3082,-114.0398,Teacher,6081.0,USD,Full-time,Open English,Small (1-50),32,Very Satisfied,4,26,34,1994-07-18,Bachelor,Education,USP,1989.0,6516.56,2.46,AB+,Yes,Yes,2025-09-16,42.8,Obese,2,None,Omnivore,8.0,None,None,1,1,No,3,No,75596.32,750,1765.8,1092.45,673.78,1.68,24483.55,37745.22,2548.97,Yes
1889,Napoleone,Chiera,napoleone.chiera69@yahoo.com,1981-05-19,Italy,Married,Male,188,115,+39 330 701 7040,Italy,Capitignano,Abruzzi,67014,42.5204,13.3012,Doctor,8979.0,USD,Full-time,Hospital Sant Joan de Déu,Small (1-50),16,Very Satisfied,4,85,34,2010-07-14,PhD,Medicine,Imperial College,2009.0,47291.2,3.54,AB+,Yes,No,2026-03-30,32.5,Obese,1,None,Keto,7.3,Hypertension,Dust,3,3,No,5,Yes,206347.89,723,3204.4,1149.16,1021.1,5131.75,39940.38,98977.1,3604.34,Yes
1890,Blossom,Michael,blossom.michael17@gmail.com,1983-08-17,Netherlands,Single,Female,166,53,+31 6 731 6715,Netherlands,Emmer-Compascuum,Drenthe,3952 WU,52.8098,7.0244,Doctor,7488.0,USD,Contract,Mayo Clinic Arizona,Medium (51-500),10,Very Satisfied,4,1,30,2016-07-12,PhD,Medicine,University of Chicago,2012.0,26540.22,3.36,AB+,Yes,No,2025-10-15,19.2,Normal,11,Moderate,Mediterranean,7.3,None,None,0,0,No,1,Not Married,92684.08,653,2299.83,933.81,780.86,6110.54,21976.86,47038.81,3473.5,No
1891,Firmino,Figueiredo,firmino.figueiredo52@outlook.com,1991-04-24,Portugal,Separated,Male,186,78,+351 925 328 334,Portugal,Lousa,Aveiro,3750-022,40.5406,-8.3355,Engineer,5208.0,USD,Full-time,Worley,Medium (51-500),6,Satisfied,3,67,22,2020-07-11,Master,Engineering,Cambridge,2015.0,25168.89,2.85,AB-,Yes,No,2025-06-04,22.5,Normal,4,High,Vegetarian,8.0,None,Dust,2,2,No,4,Yes,124832.89,577,1868.63,717.77,603.17,9522.26,19588.77,40231.52,2018.44,Yes
1892,Ramón,Solorzano,ramón.solorzano61@yahoo.com,1997-06-27,Mexico,Married,Male,181,54,+52 117 8914 8567,Mexico,Guadalupe,Aguascalientes,20059,21.8197,-102.2364,Scientist,6162.0,USD,Full-time,Thermo Fisher Scientific Iberia,Large (501-5000),1,Very Satisfied,3,33,18,2025-07-10,PhD,Science,University of Chicago,2025.0,61598.99,3.92,B-,Yes,No,2025-05-04,16.5,Underweight,6,None,Mediterranean,7.6,None,None,1,1,No,3,No,77678.57,574,1380.46,853.09,517.28,10468.41,40018.89,111413.34,3411.17,No
1893,Benjamin,Hallé,benjamin.hallé24@outlook.com,1993-05-29,France,Divorced,Male,172,69,+33 8 45 87 17 10,France,Paris 09,Île-de-France,75009,48.8718,2.3399,Doctor,5811.0,USD,Full-time,UnitedHealth Group,Enterprise (5000+),1,Very Satisfied,4,63,17,2025-07-10,PhD,Medicine,Imperial College,2021.0,61290.0,3.83,A+,Yes,Yes,2025-06-08,23.3,Normal,5,Moderate,Vegetarian,7.3,None,None,1,1,No,2,Not Married,73624.7,606,2140.27,795.18,629.53,7138.53,13213.31,18523.16,2246.02,Yes
1894,Mozella,Townsend,mozella.townsend71@outlook.com,1996-01-24,South Korea,Married,Female,200,66,+82 10 5665 3998,South Korea,애월읍,제주특별자치도,63056,33.4662,126.3898,Doctor,5762.0,USD,Full-time,Cedars-Sinai Medical Center,Large (501-5000),1,Neutral,1,96,17,2025-07-10,PhD,Medicine,Princeton,2024.0,41546.73,3.63,A+,Yes,Yes,2025-07-18,16.5,Underweight,10,Low,Mediterranean,7.8,None,None,1,1,No,3,No,75476.34,532,2419.03,936.71,448.71,273.28,12496.96,32879.48,1957.54,Yes
1895,Enriqueta,Roman,enriqueta.roman82@gmail.com,1998-12-22,Argentina,Divorced,Female,179,67,+54 9 11 4975-7378,Argentina,SAN LORENZO (DPTO. ROSARIO DE LA FRONTERA),Salta,B4193TYB,-25.9121,-64.7939,Designer,2474.0,USD,Full-time,Philips Design,Large (501-5000),2,Very Unsatisfied,1,110,16,2024-07-10,Technical,Design,Vocational School,2019.0,0.0,,AB-,Yes,No,2024-10-15,20.9,Normal,6,Low,Omnivore,7.7,None,None,1,1,No,2,Not Married,28071.18,666,548.53,312.09,152.49,2895.36,8931.27,20872.01,1460.88,No
1896,Daren,Higgins,daren.higgins94@yahoo.com,1992-03-29,Turkey,Single,Male,199,118,+90 568 937 3607,Turkey,Korulu,Adiyaman,02700,37.8953,38.9663,Teacher,4102.0,USD,Full-time,Open English,Small (1-50),11,Satisfied,5,64,26,2015-07-13,Bachelor,Education,Sorbonne,2014.0,10040.0,2.47,A-,Yes,No,2024-09-25,29.8,Overweight,6,Moderate,Mediterranean,6.7,None,None,2,2,No,3,Not Married,53988.03,709,1424.83,662.03,254.74,1820.27,18087.4,37204.43,1760.41,Yes
1897,Rudolf,Beck,rudolf.beck66@yahoo.com,1983-07-21,Russia,Widowed,Male,194,81,+7 959 489-76-93,Russia,Ханская 1,Адыгея Республика,385061,44.8802,40.2166,Designer,5959.0,USD,Full-time,Apple,Enterprise (5000+),21,Very Satisfied,4,9,31,2005-07-15,Technical,Design,Vocational School,2004.0,0.0,,O-,Yes,No,2025-10-19,21.5,Normal,6,High,Keto,7.6,None,None,0,0,No,1,Not Married,74080.96,619,1708.96,978.17,393.73,8830.6,14749.12,29745.92,2878.13,Yes
1898,Tomas,Ray,tomas.ray96@yahoo.com,1998-08-30,Turkey,Single,Male,191,95,+90 530 501 4326,Turkey,Kiliç,Adiyaman,02700,38.0161,38.9902,Scientist,5950.0,USD,Full-time,Amgen,Large (501-5000),0,Very Satisfied,4,39,17,2026-07-10,PhD,Science,University of Chicago,2027.0,56255.99,3.99,AB-,Yes,No,2024-08-14,26.0,Overweight,6,Low,Omnivore,8.1,None,None,0,0,No,1,Not Married,69894.74,513,1496.17,993.32,597.26,6037.94,26229.97,60039.21,2863.24,No
1899,Jeff,White,jeff.white32@yahoo.com,1998-08-19,India,Divorced,Male,181,52,+91 71888 29582,India,Kakana,Andaman & Nicobar Islands,744301,9.1167,92.8,Engineer,3300.0,USD,Full-time,Hilti,Medium (51-500),0,Satisfied,4,113,19,2026-07-10,Bachelor,Engineering,UNAM,2021.0,8284.12,3.14,B-,Yes,No,2025-04-27,15.9,Underweight,8,Moderate,Omnivore,9.0,None,None,0,0,No,1,Not Married,38842.04,667,874.31,365.67,181.45,1143.87,21301.32,51758.37,1878.57,No
1900,Wilfredo,Sampson,wilfredo.sampson35@yahoo.com,1998-06-13,Sri Lanka,Separated,Male,182,71,+94 73 772 126,Sri Lanka,Velamboda,Central Province,20640,7.0447,80.5235,Scientist,5469.0,USD,Full-time,CRG - Centre for Genomic Regulation,Small (1-50),3,Satisfied,0,79,19,2023-07-11,Master,Science,University of Melbourne,2022.0,17285.5,3.72,A-,No,No,2025-07-17,21.4,Normal,11,High,Vegetarian,8.1,None,None,2,2,No,4,Yes,136834.19,581,1790.99,918.61,371.39,1466.93,15968.53,18760.47,2388.02,Yes
1901,Luis Miguel,Tello,luis miguel.tello21@outlook.com,1972-03-06,Colombia,Widowed,Male,155,102,+57 396 814 6754,Colombia,Medellin,Antioquia,050001,6.2518,-75.5636,Engineer,10126.0,USD,Full-time,Arup,Large (501-5000),33,Satisfied,1,37,33,1993-07-18,Technical,Engineering,Vocational School,1992.0,0.0,,AB-,Yes,Yes,2026-05-17,42.5,Obese,5,Moderate,Omnivore,6.4,None,None,4,4,No,5,Not Married,119411.83,800,2113.23,1575.57,898.15,2037.29,61803.42,74943.42,5539.05,No
1902,Rosendo,Fuentes,rosendo.fuentes67@outlook.com,2000-03-07,South Korea,Widowed,Male,156,88,+82 18 1946 2862,South Korea,애월읍,제주특별자치도,63037,33.4281,126.3812,Scientist,5950.0,USD,Full-time,Illumina Spain,Medium (51-500),0,Satisfied,2,92,21,2026-07-10,PhD,Science,Yale,2028.0,44236.76,3.38,A+,Yes,Yes,2025-02-25,36.2,Obese,4,High,Omnivore,5.8,None,None,0,0,No,1,Not Married,72692.64,639,1988.53,786.32,498.48,1632.55,30796.36,77742.3,2676.67,Yes
1903,Darrick,Rodriquez,darrick.rodriquez30@yahoo.com,1981-12-22,Sweden,Widowed,Male,185,120,+46 72 151 985,Sweden,Åkersberga,Stockholm,184 32,59.4794,18.2997,Farmer,3820.0,USD,Contract,Cargill,Enterprise (5000+),25,Satisfied,4,62,34,2001-07-16,High School,,Local High School,2000.0,0.0,3.05,O-,Yes,No,2026-03-07,35.1,Obese,5,Low,Keto,6.1,None,None,0,0,No,1,Not Married,45978.46,684,776.13,611.46,211.72,4423.62,26085.67,38552.61,2220.69,No
1904,Paulita,Hudson,paulita.hudson8@outlook.com,1999-03-05,Sri Lanka,Widowed,Female,151,80,+94 72 411 866,Sri Lanka,Gampola,Central Province,20500,7.1643,80.5696,Farmer,2170.0,USD,Contract,Corteva Agriscience España,Large (501-5000),8,Very Unsatisfied,1,90,22,2018-07-12,High School,,Private High School,2017.0,0.0,2.11,A-,Yes,Yes,2025-11-09,35.1,Obese,3,None,Omnivore,7.0,Hypertension,None,2,2,No,3,Not Married,26443.62,641,635.79,366.21,219.04,1344.21,9984.97,17867.96,948.96,No
1905,Xabat,Serrano,xabat.serrano57@gmail.com,1970-05-14,Algeria,Single,Male,162,52,+213 766 65 35 11,Algeria,Ouled Ali,Adrar,01000,28.07,0.1158,Architect,7925.0,USD,Full-time,Kohn Pedersen Fox,Large (501-5000),32,Very Satisfied,5,65,31,1994-07-18,Master,Architecture,Cambridge,1994.0,19530.24,3.24,O+,Yes,Yes,2026-06-05,19.8,Normal,7,None,Mediterranean,7.4,Asthma,None,1,1,No,2,Not Married,96310.23,743,3647.06,1057.22,414.95,6636.98,13434.27,27639.17,2805.77,Yes
1906,Jadwiga,O'neal,jadwiga.o'neal3@outlook.com,1996-05-09,Japan,Single,Female,192,114,+81 79 1810 7455,Japan,Otani,Aichi Ken,498-0062,35.0487,136.7789,Developer,4437.0,USD,Full-time,Google,Enterprise (5000+),3,Neutral,1,56,15,2023-07-11,Master,Computer Science,MIT,2020.0,25623.73,3.12,B-,Yes,No,2025-10-09,30.9,Obese,4,High,Omnivore,6.7,Hypertension,None,2,2,No,3,Not Married,58122.24,642,1973.4,616.95,275.09,7532.08,6325.78,9003.48,1571.57,Yes
1907,Reina,Riojas,reina.riojas31@yahoo.com,1996-01-26,Uruguay,Married,Male,150,108,+598 9954 8985,Uruguay,Aeropuerto Internacional De Carrasco,Canelones,15000,-34.8475,-56.01,Chef,3076.0,USD,Full-time,Mugaritz,Small (1-50),12,Satisfied,4,71,22,2014-07-13,High School,Culinary Arts,Private High School,2014.0,0.0,2.23,O+,Yes,No,2025-07-08,48.0,Obese,2,Low,Keto,6.8,None,None,0,0,No,2,Yes,75281.7,609,1095.33,488.69,273.61,3860.37,9787.33,13142.89,1218.38,Yes
1908,Lourdes,Anaya,lourdes.anaya89@yahoo.com,1981-06-16,United States,Separated,Female,151,114,+1 668-937-4330,United States,Anchorage,Alaska,99504,61.2037,-149.7447,Designer,4800.0,USD,Full-time,Apple,Enterprise (5000+),20,Very Satisfied,3,25,35,2006-07-15,Technical,Design,Vocational School,2001.0,0.0,,A+,Yes,Yes,2025-09-02,50.0,Obese,3,High,Omnivore,6.9,None,Pollen,2,2,No,4,Yes,120202.68,783,1961.07,583.9,367.58,1976.48,18745.89,27443.92,1887.44,Yes
1909,Elodia,Blackwell,elodia.blackwell99@gmail.com,1993-03-24,Singapore,Married,Female,197,69,+65 94568 5768,Singapore,Raffles Boulevard,Raffles Boulevard,039594,1.2913,103.8575,Engineer,4875.0,USD,Full-time,Fluor Corporation,Large (501-5000),7,Satisfied,1,0,26,2019-07-12,Bachelor,Engineering,Sorbonne,2015.0,11649.38,3.86,O-,Yes,No,2025-03-23,17.8,Underweight,4,None,Mediterranean,8.6,None,None,2,2,No,4,Yes,115388.36,651,1349.24,613.9,320.17,7130.7,15888.97,36773.74,2591.68,No
1910,Sacha,Carr,sacha.carr70@outlook.com,1975-03-15,South Korea,Married,Female,199,68,+82 15 4798 5718,South Korea,제주시,제주특별자치도,63070,33.4892,126.4324,Scientist,9146.0,USD,Full-time,CRG - Centre for Genomic Regulation,Small (1-50),20,Very Satisfied,4,53,32,2006-07-15,PhD,Science,Caltech,2003.0,31524.94,3.33,O-,No,No,2026-06-02,17.2,Underweight,10,Low,Omnivore,7.9,None,Pollen,0,0,No,2,Yes,236383.76,710,1966.67,1518.97,715.88,1069.26,56470.9,149516.49,4944.48,No
1911,Martín,Quintana,martín.quintana71@yahoo.com,1993-11-17,Colombia,Married,Female,166,63,+57 309 638 9532,Colombia,Leticia,Amazonas,910008,-4.2153,-69.9406,Engineer,4875.0,USD,Full-time,Siemens,Enterprise (5000+),9,Very Satisfied,4,72,29,2017-07-12,Technical,Engineering,Vocational School,2014.0,0.0,,A+,Yes,No,2025-07-27,22.9,Normal,5,High,Omnivore,7.7,None,Pollen,1,1,No,3,Yes,113097.68,684,1887.14,803.19,412.66,2349.83,10980.83,27703.76,1772.0,Yes
1912,Olivia,Hernádez,olivia.hernádez98@outlook.com,1998-09-13,Uruguay,Married,Male,172,110,+598 9496 4961,Uruguay,La Chinchilla,Canelones,15200,-34.7624,-55.759,Developer,3844.0,USD,Full-time,Amazon,Enterprise (5000+),6,Very Satisfied,5,17,25,2020-07-11,Technical,Computer Science,Vocational School,2019.0,0.0,,O+,Yes,No,2025-09-03,37.2,Obese,2,None,Omnivore,7.8,None,Pollen,0,0,No,2,Yes,92570.11,537,1234.8,541.32,346.74,7615.14,15246.46,33501.73,1721.14,No
1913,Teodoro,Benza,teodoro.benza64@yahoo.com,1991-12-12,Italy,Separated,Male,170,53,+39 353 429 9367,Italy,Bugnara,Abruzzi,67030,42.0238,13.8614,Artist,3242.0,USD,Contract,Warner Bros. Discovery,Enterprise (5000+),14,Very Satisfied,4,43,25,2012-07-13,High School,Arts,Private High School,2010.0,0.0,3.15,B+,Yes,Yes,2024-07-12,18.3,Underweight,11,High,Mediterranean,7.8,None,None,1,1,No,3,No,35980.81,742,1007.51,402.61,295.52,2723.83,13255.93,13738.6,1536.37,No
1914,Yoko,Cooley,yoko.cooley23@yahoo.com,1975-01-09,Russia,Single,Female,162,92,+7 963 768-53-32,Russia,Майкоп 17,Адыгея Республика,385017,44.8802,40.2166,Designer,5747.0,USD,Full-time,Tesla Design Studio,Enterprise (5000+),27,Satisfied,1,9,33,1999-07-17,Technical,Design,Vocational School,1995.0,0.0,,A+,Yes,No,2025-12-21,35.1,Obese,0,Low,Omnivore,6.0,None,None,2,2,No,3,Not Married,75083.57,782,1779.05,665.38,504.36,823.33,27881.26,20575.53,2798.21,No
1915,Magdalena,Diez,magdalena.diez2@gmail.com,1996-04-14,Algeria,Married,Female,195,75,+213 574 84 84 90,Algeria,Charef,Adrar,01012,28.7015,0.3377,Teacher,2943.0,USD,Part-time,Rosetta Stone,Medium (51-500),5,Satisfied,5,31,15,2021-07-11,Bachelor,Education,Stanford,2018.0,24838.99,2.97,O+,Yes,No,2024-07-18,19.7,Normal,11,None,Omnivore,8.4,None,None,0,0,No,2,Yes,67204.85,730,941.37,353.45,172.4,615.59,6179.26,12770.62,1475.79,No
1916,Rey,Wiggins,rey.wiggins80@outlook.com,1976-03-28,Poland,Separated,Male,173,96,+48 700 111 927,Poland,Świętoszów,Lower Silesia,59-726,51.4734,15.3913,Chef,5289.0,USD,Full-time,McDonald's,Enterprise (5000+),29,Satisfied,1,12,34,1997-07-17,No degree,,,,0.0,,O+,Yes,No,2026-04-24,32.1,Obese,3,Low,Omnivore,6.4,Diabetes,None,0,0,No,2,Yes,124362.17,792,1843.53,780.55,371.9,1226.08,25831.02,37739.02,2293.03,No
1917,Sherise,Fisher,sherise.fisher95@yahoo.com,1973-01-30,Philippines,Married,Female,181,91,+63 970 894 2982,Philippines,Cabugao,Ilocos,2732,17.7931,120.4578,Farmer,3528.0,USD,Full-time,Bayer Crop Science,Enterprise (5000+),30,Satisfied,2,60,33,1996-07-17,No degree,,,,0.0,,B-,Yes,No,2026-02-05,27.8,Overweight,8,High,Omnivore,7.2,None,Pollen,1,1,No,3,Yes,76545.1,632,737.24,522.85,214.39,2286.04,15543.99,43104.13,2053.52,No
1918,Soledad,Mena,soledad.mena87@outlook.com,1980-08-13,Dominican Republic,Widowed,Female,155,57,+1 809 956 7282,Dominican Republic,Ensanche Luperon,Ensanche Luperon,10401,18.5,-69.9,Farmer,2740.0,USD,Full-time,Finca Moncloa,Small (1-50),25,Very Unsatisfied,2,106,33,2001-07-16,No degree,,,,0.0,,B+,Yes,Yes,2025-08-19,23.7,Normal,3,Low,Vegetarian,7.7,None,None,4,4,No,5,Not Married,29847.35,801,584.17,284.21,185.95,775.03,9453.53,14962.65,1685.67,No
1919,Yanis,Esnault,yanis.esnault17@outlook.com,1971-11-29,France,Married,Male,159,73,+33 1 98 85 98 68,France,Paris 02,Île-de-France,75077 CEDEX 02,48.8655,2.3426,Doctor,8970.0,USD,Full-time,Mayo Clinic,Enterprise (5000+),26,Satisfied,3,72,33,2000-07-16,PhD,Medicine,Imperial College,2000.0,60338.95,3.34,A-,Yes,Yes,2026-05-27,28.9,Overweight,3,Moderate,Keto,7.5,None,Dust,4,4,No,6,Yes,223181.87,768,3271.41,1495.14,847.9,6911.38,15198.67,12609.03,3355.55,Yes
1920,Cherilyn,Dunn,cherilyn.dunn21@gmail.com,1977-05-20,Netherlands,Widowed,Female,167,73,+31 6 544 8666,Netherlands,Klazienaveen,Drenthe,7957 OY,52.7319,6.9706,Scientist,9500.0,USD,Full-time,Roche,Enterprise (5000+),18,Satisfied,1,30,31,2008-07-14,PhD,Science,Yale,2005.0,41427.98,3.56,AB+,Yes,No,2025-10-14,26.2,Overweight,2,None,Omnivore,8.3,None,None,2,2,No,3,Not Married,115892.51,707,3311.65,1521.0,1135.79,9432.99,14879.65,11894.03,3531.55,No
1921,Deshawn,Hess,deshawn.hess59@gmail.com,1974-08-16,Malaysia,Single,Male,182,116,+60 1368 287 432,Malaysia,Johor Bahru,Johor,80584,1.4634,103.7547,Farmer,3469.0,USD,Contract,Rijk Zwaan,Medium (51-500),28,Satisfied,4,60,35,1998-07-17,No degree,,,,0.0,,A-,Yes,No,2025-11-07,35.0,Obese,4,Moderate,Keto,7.2,Diabetes,None,1,1,No,2,Not Married,39882.78,687,1244.7,485.39,188.28,2770.6,17317.23,28087.49,1550.64,Yes
1922,Andrea,Roque,andrea.roque18@yahoo.com,1979-12-31,Colombia,Divorced,Female,189,109,+57 336 569 8235,Colombia,Santafe De Antioquia,Antioquia,057058,6.5332,-75.9028,Architect,6752.0,USD,Full-time,Perkins and Will,Large (501-5000),19,Very Satisfied,4,69,33,2007-07-15,Master,Architecture,Cambridge,2004.0,36179.52,3.52,B+,Yes,Yes,2025-12-11,30.5,Obese,3,None,Omnivore,7.9,None,Pollen,1,1,No,2,Not Married,88568.03,750,2126.64,1174.99,741.13,5639.98,29905.46,47165.38,2709.25,Yes
1923,Marquis,Herman,marquis.herman14@outlook.com,1994-03-28,South Korea,Divorced,Male,155,108,+82 19 8349 2345,South Korea,제주시,제주특별자치도,63079,33.4548,126.4893,Developer,4189.0,USD,Full-time,Adobe,Large (501-5000),9,Unsatisfied,1,113,29,2017-07-12,Bachelor,Computer Science,USP,2016.0,19949.04,3.8,B-,Yes,No,2025-12-24,45.0,Obese,1,Moderate,Omnivore,7.5,None,Food,1,1,No,2,Not Married,53210.21,702,1649.53,690.81,260.83,2840.07,12517.33,14143.13,1587.83,Yes
1924,Irma,Villegas,irma.villegas91@outlook.com,1989-08-08,United States,Divorced,Male,164,97,+1 331-815-3803,United States,Adak,Alaska,99546,51.874,-176.634,Farmer,2680.0,USD,Full-time,Corteva Agriscience España,Large (501-5000),14,Neutral,5,51,27,2012-07-13,High School,,Local High School,2008.0,0.0,2.2,A-,Yes,No,2025-04-06,36.1,Obese,0,Low,Mediterranean,6.1,Hypertension,None,1,1,No,2,Not Married,29911.68,712,948.48,306.04,149.78,603.79,14482.51,26870.24,1275.7,Yes
1925,Xuan,Durham,xuan.durham1@outlook.com,1974-09-05,United Kingdom,Divorced,Female,150,54,+44 7073 336 423,United Kingdom,Long Riston,England,HV6 6VN,53.865,-0.2889,Engineer,6212.0,USD,Full-time,Bechtel,Enterprise (5000+),27,Satisfied,0,40,33,1999-07-17,Technical,Engineering,Vocational School,1995.0,0.0,,B+,Yes,No,2026-02-05,24.0,Normal,8,Low,Keto,7.9,None,"Pollen, Dust",1,1,No,2,Not Married,68038.01,661,1757.88,927.8,583.08,615.18,25045.17,14475.34,2943.23,Yes
1926,Savino,Bucceri,savino.bucceri30@outlook.com,1965-01-15,Italy,Divorced,Male,169,59,+39 333 460 2689,Italy,Santo Stefano Di Sessanio,Abruzzi,67020,42.3434,13.6448,Engineer,8446.0,USD,Contract,Siemens,Enterprise (5000+),41,Neutral,1,92,33,1985-07-20,Technical,Engineering,Technical Institute,1985.0,0.0,,AB-,Yes,No,2025-08-11,20.7,Normal,7,Low,Mediterranean,8.1,None,None,0,0,No,1,Not Married,107712.79,795,2443.67,1166.75,846.12,2934.55,17032.77,9904.63,3989.46,Yes
1927,Clemente,Heredia,clemente.heredia78@gmail.com,1971-05-24,Mexico,Divorced,Female,160,99,+52 634 8482 6355,Mexico,Colinas de San Ignacio,Aguascalientes,20016,21.9644,-102.3192,Developer,8330.0,USD,Full-time,Google,Enterprise (5000+),30,Very Satisfied,2,43,32,1996-07-17,Technical,Computer Science,Technical Institute,1991.0,0.0,,O-,Yes,No,2026-04-13,38.7,Obese,3,High,Omnivore,6.8,Hypertension,None,2,2,No,3,Not Married,92300.41,817,1814.51,1150.96,510.16,2318.93,26719.03,76570.03,4854.37,No
